"","kingdom","phylum","class","order","family","genus","specie.1","Specie.mergedColors","Specie.brown","Specie.yellow","Specie.green","Specie.turquoise","Specie.black","Specie.blue","Specie.red","Specie.brown.p","Specie.yellow.p","Specie.green.p","Specie.turquoise.p","Specie.black.p","Specie.blue.p","Specie.red.p"
"Phocaeicola_dorei","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidales_unclassified","g__Phocaeicola","s__Phocaeicola_dorei","turquoise",-0.0948560493807101,-0.0506752134745844,-0.0568169100557198,-0.119648976393864,0.0139394807315778,-0.0183302899656806,-0.0172429077877337,0.0379602963240521,0.268339443139665,0.214512407862162,0.00876140896705663,0.76090077681483,0.68903614634484,0.706603598690657
"Bacteroides_stercoris","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__Bacteroides_stercoris","turquoise",-0.0633305016409267,-0.00734846346358728,-0.105341105608342,-0.126516354756852,-0.0343682205113583,0.0746336851492154,0.076758123891847,0.166412440770033,0.872557374782958,0.0211163366796061,0.00555658237635994,0.452988734810711,0.102796210151763,0.093343063639845
"GGB9619_SGB15067","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__GGB9619","s__GGB9619_SGB15067","turquoise",-0.054803140983824,-0.0528935915423958,-0.111724655459895,-0.147930431041646,-0.0539130345942415,-0.0536205144009482,-0.0575068328112057,0.231231973853302,0.247919655876252,0.0144255360764996,0.00116612641009774,0.238908987140373,0.241470624965727,0.208989108645637
"Bacteroides_ovatus","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__Bacteroides_ovatus","turquoise",-0.114319233718381,-0.0206936958832494,-0.192717889248561,-0.177901122006795,-0.0262556350440643,0.0646221732801381,0.0598522704493113,0.012291108388988,0.651435615379198,2.1695146761709e-05,9.05342557294444e-05,0.566488912935541,0.15791864729825,0.190981550183238
"Parabacteroides_distasonis","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Tannerellaceae","g__Parabacteroides","s__Parabacteroides_distasonis","turquoise",-0.0919706730018017,-0.0124159301196422,-0.160560688059198,-0.199008742026311,-0.0085803235912916,0.0527717937564168,0.000753891186339888,0.0442322662309965,0.786363059286333,0.00041906886673229,1.14341634777722e-05,0.851423578007057,0.249011852203744,0.986870119934895
"Bacteroides_thetaiotaomicron","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__Bacteroides_thetaiotaomicron","turquoise",-0.109265339829546,-0.00485666593955311,-0.151505630615884,-0.206679911147648,0.0131430212312242,0.0453670048428408,-0.00548589419047582,0.0167428171349765,0.915569473318655,0.00087969106421622,5.09278548658473e-06,0.774181306434005,0.321772803053216,0.904679717704459
"Prevotella_copri_clade_B","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Prevotellaceae","g__Prevotella","s__Prevotella_copri_clade_B","brown",0.801706884428245,-0.00322026936763413,-0.0349233874147738,0.00659286473509984,-0.0367545796437984,-0.0535072653301061,-0.0464256408085833,1.11294401834246e-108,0.94395880233959,0.44571911752714,0.885566440466717,0.422215951238836,0.242467518626035,0.310598585325312
"Prevotella_pectinovora","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Prevotellaceae","g__Prevotella","s__Prevotella_pectinovora","brown",0.781064026282549,-0.0132781505885977,-0.0247251641550331,0.020560122897009,-0.0175040713330192,-0.0354741083757123,-0.0308894808194818,1.32401274384656e-99,0.771923333049353,0.589331299086228,0.653538404848097,0.702369646885211,0.438573639005553,0.500029134955752
"Prevotella_SGB1653","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Prevotellaceae","g__Prevotella","s__Prevotella_SGB1653","brown",0.759559529738294,-0.0130769292960939,-0.0321785267105754,-0.0360395028248381,-0.0197638913916649,-0.0272948752731768,-0.0291078308416511,3.80521992520793e-91,0.775286379191918,0.482302970637582,0.431306527274255,0.666129658479446,0.551223489828202,0.525085290015019
"GGB4979_SGB6973","k__Bacteria","p__Firmicutes","c__Negativicutes","o__Selenomonadales","f__Selenomonadaceae","g__GGB4979","s__GGB4979_SGB6973","brown",0.722511976998492,-0.0111562103505385,-0.027406086583396,-0.0259417132442273,-0.0163546866909244,-0.0191836674247563,-0.0242503366922821,1.7427317713684e-78,0.807590802459648,0.549601925432534,0.571139549170361,0.721070491811358,0.675364767902092,0.596503239415589
"Phascolarctobacterium_succinatutens","k__Bacteria","p__Firmicutes","c__Negativicutes","o__Acidaminococcales","f__Acidaminococcaceae","g__Phascolarctobacterium","s__Phascolarctobacterium_succinatutens","brown",0.705373482857632,-0.0289570344108871,-0.0360100260621961,0.0641159386381414,-0.054179766696971,-0.10916021382252,-0.0881796913085345,2.65098529859017e-73,0.527235034731236,0.4316836690685,0.161207690724674,0.236589892273979,0.0168487504086832,0.0537777190651455
"GGB1247_SGB1668","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Prevotellaceae","g__GGB1247","s__GGB1247_SGB1668","brown",0.701208053393045,-0.00924044147302567,-0.0311443150680221,0.00730442106121869,-0.0177104563915439,-0.0411853603445008,-0.0330838022360609,4.23448688657612e-72,0.840141216354203,0.496497701859844,0.873314741094244,0.699030249817968,0.368433146865648,0.470060687935273
"GGB1235_SGB1614","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Prevotellaceae","g__GGB1235","s__GGB1235_SGB1614","brown",0.617160486988128,-0.0133947414854901,-0.0516395082959773,-0.0495705557807232,-0.0300814782315422,-0.0401238136798145,-0.0441079719041364,1.28147220216332e-51,0.769976677566565,0.259325984775987,0.278925736219694,0.511313507795535,0.380915316923392,0.335398617063172
"Prevotellamassilia_timonensis","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Prevotellaceae","g__Prevotellamassilia","s__Prevotellamassilia_timonensis","brown",0.585377986200242,-0.00648641882890022,-0.0293998942144791,-0.0172609359494369,-0.0275305322696686,-0.0495345902133297,-0.0435493182148806,2.16301774772777e-45,0.887401665043411,0.520934409318924,0.706311035555596,0.547790175155037,0.279275100969088,0.341561546993859
"Prevotella_sp_P4_51","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Prevotellaceae","g__Prevotella","s__Prevotella_sp_P4_51","brown",0.522760608494881,-0.00128687441622733,-0.0080867022225996,-0.0187971547809045,-0.0295513848869907,-0.0426738470131749,-0.0418115599562559,5.99818650205089e-35,0.977589535106298,0.859880263108563,0.681543933236442,0.518788038469056,0.35136385331196,0.361190413587369
"Prevotella_SGB1680","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Prevotellaceae","g__Prevotella","s__Prevotella_SGB1680","brown",0.478134925289231,-0.0129148312512093,-0.0162378650497575,0.0455394479510874,-0.0132681692803128,-0.0329940410285077,-0.0286558734167266,9.87055769242013e-29,0.7779986139843,0.722980781090057,0.31993499551978,0.772090052303448,0.471266858803156,0.531541723259832
"GGB1246_SGB1667","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Prevotellaceae","g__GGB1246","s__GGB1246_SGB1667","brown",0.450249673423318,0.0243279377200268,-0.0135451600265943,-0.00650235860883654,-0.0231407384650305,-0.046147189885087,-0.0308453080443163,2.74838217402481e-25,0.595328424374463,0.767467354631302,0.887126810128073,0.613415422912504,0.313512670256283,0.500642619140036
"Eubacterium_sp_AM28_29","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Eubacteriaceae","g__Eubacterium","s__Eubacterium_sp_AM28_29","brown",0.369398560154466,-0.0264677512910626,0.00296196246103599,0.0907755767857003,-0.0452567412895518,-0.0884814073743777,-0.0615391398580366,6.21338747631605e-17,0.563356774398451,0.948447512119128,0.0470743331577113,0.322951527380291,0.0529599136763629,0.178752658079273
"GGB1495_SGB2071","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidales_unclassified","g__GGB1495","s__GGB1495_SGB2071","brown",0.321188778570519,-0.010805463282782,0.0105380900984972,0.034673696904657,-0.0291488963810033,-0.0703898257716103,-0.0503645324883173,5.89387854734779e-13,0.813527252875823,0.818059790131693,0.448980453747248,0.524500637944912,0.123941016375422,0.271288597570635
"Prevotella_copri_clade_C","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Prevotellaceae","g__Prevotella","s__Prevotella_copri_clade_C","brown",0.319304537794963,-0.0165638997554915,-0.0362561734738324,-0.0165563764120844,-0.0258495158316652,-0.0447779894225698,-0.0272562099618149,8.16864636278556e-13,0.717653739497319,0.42854017536015,0.717776509526733,0.57250885320405,0.328101918454588,0.551787814921933
"Holdemanella_biformis","k__Bacteria","p__Firmicutes","c__Erysipelotrichia","o__Erysipelotrichales","f__Erysipelotrichaceae","g__Holdemanella","s__Holdemanella_biformis","brown",0.308127768881256,-0.023324441864724,-0.0250146172088761,0.0326823659063021,-0.0330837640866343,-0.0572593139181682,-0.0519410348160184,5.40396084604769e-12,0.610600926075062,0.584978855057639,0.475468193211524,0.470061200208781,0.210958728670631,0.256550959231164
"Catenibacterium_sp_AM22_15","k__Bacteria","p__Firmicutes","c__Erysipelotrichia","o__Erysipelotrichales","f__Erysipelotrichaceae","g__Catenibacterium","s__Catenibacterium_sp_AM22_15","brown",0.303651944447138,-0.0216532224383066,-0.0136007432511223,0.0990246478896218,-0.0317221432192585,-0.0313408595175835,-0.0171439974054521,1.12644637488877e-11,0.636412134663421,0.766540713191074,0.0302404890272326,0.488539658874637,0.493783117324006,0.708209495968522
"Prevotella_hominis","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Prevotellaceae","g__Prevotella","s__Prevotella_hominis","brown",0.281091470292806,-0.013449112916765,-0.0361382629564202,0.00919034748506583,-0.0266200038789736,-0.0222720625121929,-0.0269961077855801,3.78562193727822e-10,0.769069359969432,0.430044324980213,0.840996277985691,0.561113734634572,0.626800820659279,0.555591375322832
"Prevotella_copri_clade_A","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Prevotellaceae","g__Prevotella","s__Prevotella_copri_clade_A","brown",0.248016817343378,-0.0402429834425348,-0.106303572558425,-0.04831022251176,-0.0681659357593011,-0.128752505627733,-0.0675480818978932,3.79583676220603e-08,0.379501300779527,0.0199606993782816,0.291345511795549,0.136297972730955,0.00476836363221472,0.139894025302411
"Duodenibacillus_massiliensis","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Sutterellaceae","g__Duodenibacillus","s__Duodenibacillus_massiliensis","brown",0.214884159015577,-0.0211213753262811,-0.0382325844088723,-0.0306357020070433,-0.0377169827639272,-0.0554211293314428,-0.0417763976678186,2.07235019102848e-06,0.644721455659111,0.403785276040848,0.503559101567749,0.410159600454016,0.226005730746271,0.361594732615457
"Lachnospiraceae_bacterium_OM04_12BH","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Lachnospiraceae_unclassified","s__Lachnospiraceae_bacterium_OM04_12BH","brown",0.211420552729164,-0.0185334832921506,-0.0134261216452523,0.0190961085019774,-0.0243432917926127,-0.0541161140892452,-0.0385673248443584,3.04228954896748e-06,0.685771524117322,0.769452986029654,0.676762678613374,0.59509610126642,0.237141871489162,0.399678753303972
"GGB1266_SGB1699","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Prevotellaceae","g__GGB1266","s__GGB1266_SGB1699","brown",0.202414822390539,-0.0194049087795645,-0.0618426291777311,-0.0371531773527863,-0.0388777228435008,-0.0466407626059646,-0.0200658532598949,8.01474865022604e-06,0.671837546454558,0.176615575057668,0.417197657503657,0.395893323249854,0.308359502498226,0.661343275092458
"Desulfovibrio_piger","k__Bacteria","p__Proteobacteria","c__Deltaproteobacteria","o__Desulfovibrionales","f__Desulfovibrionaceae","g__Desulfovibrio","s__Desulfovibrio_piger","brown",0.19035113525914,0.00868641744618614,-0.0585980457552494,-0.0607259212126568,-0.0159769464224875,-0.0717020532578069,-0.0550698085947506,2.74614972298415e-05,0.849608172843621,0.200464136679976,0.184573548660969,0.727253574853415,0.117069438197778,0.228966399224124
"Lachnospiraceae_unclassified_SGB4894","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Lachnospiraceae_unclassified","s__Lachnospiraceae_unclassified_SGB4894","brown",0.189351614649806,-0.0261489096231558,-0.0151176595542859,0.0125189335435592,-0.0422752338879897,-0.0996916465233829,-0.0633648593022711,3.03095519694665e-05,0.568067978013281,0.741384451945627,0.784634081398859,0.355885249578435,0.0291394559123521,0.166182164478402
"GGB1631_SGB2239","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Rikenellaceae","g__GGB1631","s__GGB1631_SGB2239","brown",0.188511700121095,-0.01241874753259,-0.0324894515057136,-0.0160424429176998,-0.0170367279973078,-0.0234494080342141,-0.0338142622952703,3.29170059010068e-05,0.786315753206123,0.478078877532737,0.726180205575429,0.709952572304398,0.608689605155673,0.460308571243102
"GGB3733_SGB5066","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__GGB3733","s__GGB3733_SGB5066","brown",0.183161098994278,-0.0108258823507965,0.00521277883709727,0.0585330988221089,-0.0180738881467994,-0.0435524809615713,-0.0372062481308081,5.52183030156658e-05,0.813181360434933,0.909404323082613,0.200964335494954,0.693163892890877,0.341526454256188,0.416532157609659
"GGB3293_SGB4348","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridia_unclassified","f__Clostridia_unclassified","g__GGB3293","s__GGB3293_SGB4348","brown",0.170982346417328,7.87836316293658e-06,0.0912368377165543,0.0860690851173448,-0.0526991284523,-0.100344394863979,-0.0596160708206414,0.000169860051380308,0.999862783092376,0.0459597646372438,0.0597971457641458,0.249665058077837,0.0280954220854285,0.192741718513709
"GGB6012_SGB8640","k__Bacteria","p__Candidatus_Melainabacteria","c__Candidatus_Melainabacteria_unclassified","o__Candidatus_Gastranaerophilales","f__Candidatus_Gastranaerophilales_unclassified","g__GGB6012","s__GGB6012_SGB8640","brown",0.146677212290669,-0.0232478391417313,0.0139447534956885,-0.0179531139998197,-0.0310890251953163,-0.0510270411959436,-0.0317461710909002,0.00128536290511633,0.611773852781574,0.760813085124319,0.69511136372921,0.497262768092376,0.265026297886928,0.488210229902922
"Phocaeicola_coprophilus","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidales_unclassified","g__Phocaeicola","s__Phocaeicola_coprophilus","brown",0.142101605231254,0.0140942204921197,-0.0157485192345136,-0.0160177243684305,-0.0235729342229045,-0.0485743694577594,-0.0381112967209188,0.00182234026157044,0.758328567697583,0.731001248692764,0.726585235124382,0.606802922517831,0.288712291730298,0.405279399633422
"Prevotella_stercorea","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Prevotellaceae","g__Prevotella","s__Prevotella_stercorea","brown",0.137453827205635,-0.0131567328837846,-0.0359135472488478,-0.0447917022698621,-0.0351548600310465,-0.0481965855953387,-0.0395820494541242,0.00257160883544558,0.773952101404821,0.432919403146022,0.327953661341199,0.44270778946031,0.292483268246431,0.387384218068954
"GGB4266_SGB5809","k__Bacteria","p__Firmicutes","c__Negativicutes","o__Veillonellales","f__Veillonellaceae","g__GGB4266","s__GGB4266_SGB5809","brown",0.134514669279783,-0.0154071300131639,-0.0307648418416461,0.0312521938263204,-0.0109297851861133,-0.0219933376543577,0.0246373105557492,0.0031805993465885,0.736614150878774,0.501761178344177,0.495006747143809,0.811421843854224,0.631122059127008,0.590655274346092
"Megamonas_funiformis","k__Bacteria","p__Firmicutes","c__Negativicutes","o__Selenomonadales","f__Selenomonadaceae","g__Megamonas","s__Megamonas_funiformis","brown",0.0512136496506987,-0.0158568786342856,-0.034908409562773,0.0042626116599597,0.015060463049653,0.0187986871665618,0.0097672081159738,0.263280465303857,0.729222653893064,0.445914370835062,0.925865041564322,0.742328196389039,0.681519392602013,0.831161329445628
"Bacteroides_pectinophilus","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Clostridiales_unclassified","g__Clostridiales_unclassified","s__Bacteroides_pectinophilus","brown",0.0352037078597443,-0.0105973255911855,-0.00136838006776412,0.0165037116518025,-0.0249214546283694,-0.0452177019659404,-0.0351230733932948,0.442073792008341,0.817055095443495,0.976170551111074,0.718636125163841,0.586378094998849,0.323369532116689,0.44312062742443
"GGB4713_SGB6526","k__Bacteria","p__Firmicutes","c__Bacilli","o__Bacilli_unclassified","f__Bacilli_unclassified","g__GGB4713","s__GGB4713_SGB6526","brown",0.0306862109849226,-0.0130434989809989,-0.016179705783325,-0.0161456326596287,-0.0241970272592999,-0.0367522920618408,-0.0251838653827838,0.502855497033723,0.775845514921226,0.723932455172283,0.724490199687979,0.597310909187378,0.422244853004181,0.582440826166902
"Megasphaera_elsdenii","k__Bacteria","p__Firmicutes","c__Negativicutes","o__Veillonellales","f__Veillonellaceae","g__Megasphaera","s__Megasphaera_elsdenii","brown",0.0185902176087071,-0.0108483348471024,-0.0202423976990456,0.0277195992970351,-0.00344885056309861,-0.0234502020643155,-0.00645884178562231,0.684861037596967,0.812801064302695,0.658551241546991,0.545043276010382,0.939988123315714,0.608677469191579,0.887877217014279
"GGB6606_SGB9340","k__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Alphaproteobacteria_unclassified","f__Alphaproteobacteria_unclassified","g__GGB6606","s__GGB6606_SGB9340","brown",0.00649349127995072,-0.00672114743572974,-0.0309498361038738,0.0293043233892182,-0.0317490866250303,-0.0463757119593268,-0.0197207253608772,0.887279710754874,0.883355543292303,0.49919154669671,0.522290830243938,0.488170265224715,0.311119792492687,0.666814995604581
"Dialister_hominis","k__Bacteria","p__Firmicutes","c__Negativicutes","o__Veillonellales","f__Veillonellaceae","g__Dialister","s__Dialister_hominis","brown",0.00247898680143161,-0.0222157356901612,-0.0217370206698114,-0.00406793081153995,-0.0152647165498282,-0.0308168921535032,-0.00988206327052436,0.956844654229611,0.627673066764568,0.635107025237365,0.92924183903307,0.738959788719426,0.501037477338808,0.829206244515312
"Acidaminococcaceae_unclassified_SGB5785","k__Bacteria","p__Firmicutes","c__Negativicutes","o__Acidaminococcales","f__Acidaminococcaceae","g__Acidaminococcaceae_unclassified","s__Acidaminococcaceae_unclassified_SGB5785","brown",0.00188857723187483,-0.00545994192727458,0.0415520944347154,-0.0166088743489922,-0.0168095945295241,-0.011778181956463,-0.0149332496833027,0.967116066062662,0.905128522341658,0.364180570135558,0.716919971208706,0.713648369420434,0.797091148786338,0.744428604856491
"GGB9633_SGB15090","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__GGB9633","s__GGB9633_SGB15090","brown",-0.000843650274605908,-0.0175410378853535,0.0911744794731229,0.0427936374967485,0.0040240000014458,-0.0451027369709348,-0.0632142251833935,0.985307029207436,0.701771089084916,0.0461091364753987,0.350012212612065,0.930004009908688,0.324602534682906,0.167193538069018
"GGB6608_SGB9342","k__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Alphaproteobacteria_unclassified","f__Alphaproteobacteria_unclassified","g__GGB6608","s__GGB6608_SGB9342","brown",-0.00288044271004978,-0.0257082803037703,-0.0429133070828169,-0.0308582902144662,-0.0300240799726286,-0.054773185431426,-0.0450472605919102,0.94986446118,0.574609473486151,0.348665224293546,0.500462277769337,0.512120131305352,0.23148746082789,0.325198610164159
"Gemmiger_formicilis","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Gemmiger","s__Gemmiger_formicilis","brown",-0.0445733589878005,-0.0521994805221233,0.227419111236664,0.179757833564745,-0.00453607714226526,-0.0396934193429635,-0.00251952179660771,0.330319438211662,0.254188832318223,4.89537691160958e-07,7.61564041579656e-05,0.921123962450959,0.386048988992258,0.956139705598183
"Bacilli_unclassified_SGB6571","k__Bacteria","p__Firmicutes","c__Bacilli","o__Bacilli_unclassified","f__Bacilli_unclassified","g__Bacilli_unclassified","s__Bacilli_unclassified_SGB6571","grey",-0.0194201763683038,-0.012392835766627,0.130047861845708,0.010840574605031,-0.0322371163454714,-0.0812688192754146,-0.0845522553227883,0.671594401692828,0.786750857164737,0.00435934761821112,0.812932500842349,0.481505453332484,0.0755767972911283,0.0644587241298492
"GGB9677_SGB15180","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__GGB9677","s__GGB9677_SGB15180","grey",-0.0134096906274153,-0.0245719196536459,0.0797376767836629,-0.0403988657276281,-0.0371877017069688,-0.120462538077889,-0.0688649583638586,0.769727183971462,0.591641616088939,0.0812705045422528,0.377656535053675,0.416764656086689,0.00831068512072524,0.132315729114732
"GGB9045_SGB13947","k__Bacteria","p__Firmicutes","c__CFGB2829","o__OFGB2829","f__FGB2829","g__GGB9045","s__GGB9045_SGB13947","grey",0.0030999190980588,-0.0132430167897471,0.0171225507688373,-0.0171125152670623,-0.0284112762689646,-0.0392134016061952,-0.0412610869979163,0.946049968518573,0.772510224543971,0.70855787200699,0.708720908116783,0.535052567100946,0.391823973570558,0.367552520862281
"Bacilli_bacterium","k__Bacteria","p__Firmicutes","c__Bacilli","o__Bacilli_unclassified","f__Bacilli_unclassified","g__Bacilli_unclassified","s__Bacilli_bacterium","grey",0.00664478640018106,-0.0302066068474256,0.0389697471292764,0.00865227133549195,-0.0387245939070068,-0.103130486708654,-0.0755973283695386,0.884671484924366,0.509557357954757,0.394775211807719,0.850192371370207,0.397758087951459,0.0239927469206668,0.098418221752585
"Ruminococcaceae_unclassified_SGB15236","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Ruminococcaceae_unclassified","s__Ruminococcaceae_unclassified_SGB15236","grey",0.03095960924225,-0.0302740854372522,0.0812965040225286,0.030323516363291,-0.0354515224579924,-0.145502020996012,-0.122209170126423,0.499055988635213,0.508611620429556,0.0754769156317381,0.507919410163291,0.438865389432068,0.00140726898914414,0.00741221148186074
"Acholeplasmatales_unclassified_SGB6584","k__Bacteria","p__Tenericutes","c__Mollicutes","o__Acholeplasmatales","f__Acholeplasmatales_unclassified","g__Acholeplasmatales_unclassified","s__Acholeplasmatales_unclassified_SGB6584","grey",0.0505170378321482,-0.0158171353231898,0.00544570723362534,0.014816361591651,-0.0316702851348253,-0.0422917544256952,-0.0392251404645072,0.269838178640504,0.729874826508998,0.905374702401066,0.746360205931337,0.489251054910889,0.355697136688965,0.39168212569416
"GGB9712_SGB15244","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__GGB9712","s__GGB9712_SGB15244","grey",0.0091221615645741,-0.0293281422717027,0.0107748606787018,0.0175217423721067,-0.0514249221805666,-0.125117599154774,-0.0786758899381634,0.842160453815546,0.521952603570032,0.814045719009135,0.702083496643585,0.261313454367449,0.0061073770404977,0.0854189753668345
"GGB9602_SGB15031","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__GGB9602","s__GGB9602_SGB15031","grey",0.00131475384173904,-0.037353192439278,0.0418211144657801,-0.0279504497734174,-0.06586959345553,-0.162129935076034,-0.100855618356854,0.977104156183261,0.414692757893828,0.361080598429089,0.541698587939662,0.150030586681127,0.000367039733757518,0.0273003453724966
"GGB4599_SGB6362","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridia_unclassified","f__Clostridia_unclassified","g__GGB4599","s__GGB4599_SGB6362","grey",-0.0136592424737941,-0.0180145022536702,0.0329825778320896,0.044797511819643,-0.0230802536614998,-0.0693492042120875,-0.0324755837453261,0.765565817850336,0.694121232799193,0.471421018546818,0.327890864180751,0.614343350247206,0.129610141234631,0.478266848528878
"Bacilli_unclassified_SGB6478","k__Bacteria","p__Firmicutes","c__Bacilli","o__Bacilli_unclassified","f__Bacilli_unclassified","g__Bacilli_unclassified","s__Bacilli_unclassified_SGB6478","grey",0.00844615102850698,-0.0213284876533902,0.0416506180834819,0.0425134791746508,-0.030593033333118,-0.101368007191964,-0.0569246159285845,0.853720569978556,0.641480297213123,0.363043342747239,0.353178496744061,0.504153891937021,0.0265229531282804,0.213643306496328
"GGB9691_SGB15198","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__GGB9691","s__GGB9691_SGB15198","grey",0.00886411113891038,-0.00759335379587748,-0.000360588442314663,-0.0257265477143883,-0.0234575588041129,-0.0591205100007175,-0.0303514504083511,0.846569385033285,0.868348309800447,0.993719720595501,0.574337574556518,0.608565033813552,0.19647322168501,0.507528451382666
"Alistipes_senegalensis","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Rikenellaceae","g__Alistipes","s__Alistipes_senegalensis","grey",-0.0113491232798291,-0.0333777705545876,0.0318425784571427,-0.029470097698733,-0.0460110274030783,-0.079150891592969,-0.0853091381701444,0.804330398812499,0.466122400186694,0.486889659122874,0.519939176234694,0.314944166564673,0.0835424890118219,0.062096568070149
"Roseburia_sp_AM59_24XD","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__Roseburia","s__Roseburia_sp_AM59_24XD","grey",-0.0107921287230251,-0.0213962161681344,-0.034613868660434,-0.0154417856769604,-0.0381113194323386,-0.0994531107168758,-0.0494582030133449,0.81375315560054,0.640421867045735,0.449763901125792,0.736043719625875,0.405279119547103,0.0295291975832154,0.280018099740447
"GGB9059_SGB13976","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridia_unclassified","f__Clostridia_unclassified","g__GGB9059","s__GGB9059_SGB13976","grey",-0.0127117386253149,-0.019456840115989,0.061367147291583,-0.0275156448118773,-0.0365420193942819,-0.076351564721775,-0.0662661279147333,0.781400577932504,0.671010651252518,0.179972260904774,0.5480067600527,0.424906412111235,0.0950962328786423,0.147586904129841
"Alistipes_dispar","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Rikenellaceae","g__Alistipes","s__Alistipes_dispar","grey",0.0159548336190112,-0.0249696735811473,-0.0110146991303383,-0.0425365191562138,-0.0384121550245539,-0.0667141889730613,-0.049535666784045,0.727616084397044,0.585653685291839,0.809984594201621,0.352917424852366,0.401579220676497,0.144862308337153,0.279264638999449
"Gemmiger_SGB15292","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Gemmiger","s__Gemmiger_SGB15292","grey",-0.0122259297922691,-0.0117469771903344,0.0558809906274771,0.0101941029946163,-0.0152232255686929,-0.0496583187865017,-0.0303678518370517,0.789555086285474,0.797617069909389,0.222171664551252,0.823900003248875,0.739643627707047,0.278074462312395,0.507298973986372
"GGB4197_SGB5684","k__Bacteria","p__Firmicutes","c__CFGB1677","o__OFGB1677","f__FGB1677","g__GGB4197","s__GGB4197_SGB5684","grey",0.0213310711056863,-0.00597874458750866,0.00442418950112254,-0.00595340159680473,-0.00210482554523669,-0.0566420058297261,-0.0323838827970806,0.64143991086048,0.89616254715982,0.923063433676711,0.896600228551974,0.963353252156093,0.215929155532745,0.479510824777345
