comparison,modality,variable,n_A,n_B,mean_A,mean_B,median_A,median_B,delta_mean,cohen_d,p_value,fdr_q
canonical_ME_CFS vs canonical_control,kegg,kegg__K03565,118,57,431.4585349748485,402.6457550864331,426.5358379806838,399.63393696494154,28.812779888415378,0.3199759374958064,0.046775288400717784,0.14961782929892378
canonical_ME_CFS vs canonical_control,kegg,kegg__K06020,118,57,96.70937182751435,107.1196137322416,71.11850859601151,81.9217075550024,-10.410241904727258,-0.06202239257385492,0.046775288400717784,0.14961782929892378
canonical_ME_CFS vs canonical_control,kegg,kegg__K18324,118,57,40.81984201386965,38.71327351720932,3.3427237118395983,1.32720672800752,2.10656849666033,0.012564168352060066,0.04681448255536868,0.1496514433157833
canonical_ME_CFS vs canonical_control,kegg,kegg__K22306,118,57,8.033562925368901,9.255187891764294,2.3695971886679885,4.8750687204933305,-1.2216249663953924,-0.09230114742810099,0.04690050721325524,0.14983462714730716
canonical_ME_CFS vs canonical_control,kegg,kegg__K18800,118,57,16.443035849068096,16.451248376196183,1.13225084545509,0.0,-0.008212527128087288,-0.00011894551526367224,0.04697946854946827,0.14999503514233536
canonical_ME_CFS vs canonical_control,kegg,kegg__K12289,118,57,9.720477189841462,5.673148329373154,0.704072733126307,0.0,4.047328860468308,0.0987152929235616,0.04705557080793208,0.15008124298607556
canonical_ME_CFS vs canonical_control,kegg,kegg__K21967,118,57,21.658890181580823,19.853990355384052,1.29466342614881,0.0,1.8048998261967704,0.01938861022668701,0.047064004892700705,0.15008124298607556
canonical_ME_CFS vs canonical_control,immune_res,immune_res__% CD4+ CCR7+ RO- CD31+ CXCR3- d0,119,56,0.8371879228863676,-1.559941658071967,0.8464678865501934,-1.202549397393715,2.3971295809583344,0.3229234982583218,0.0471706363734986,0.15032938910234708
canonical_ME_CFS vs canonical_control,kegg,kegg__K03926,118,57,5.931270649856083,5.651832417039456,1.4696991744178494,0.3791584609804275,0.27943823281662716,0.012876083472159142,0.047426704503188526,0.15095775800955238
canonical_ME_CFS vs canonical_control,kegg,kegg__K02291,118,57,43.02515186201797,19.1275556476093,11.753654945205025,6.45770756043554,23.897596214408672,0.4483447867879687,0.04747637591659799,0.15095775800955238
canonical_ME_CFS vs canonical_control,kegg,kegg__K03785,118,57,227.8686913683421,256.8587530983713,216.305773058343,243.9266326982735,-28.990061730029225,-0.2599913753620063,0.04748355010421228,0.15095775800955238
canonical_ME_CFS vs canonical_control,kegg,kegg__K10189,118,57,104.19222591000484,114.81819804882346,85.95912041206081,109.3517375958409,-10.625972138818625,-0.12850408805462274,0.04748355010421228,0.15095775800955238
canonical_ME_CFS vs canonical_control,kegg,kegg__K02853,118,57,19.224552241779293,19.314439333732906,1.155329255795987,0.0,-0.08988709195361366,-0.0010885053438824367,0.04771331334000567,0.15159583172643704
canonical_ME_CFS vs canonical_control,kegg,kegg__K00819,118,57,418.4325316776641,364.40988887542073,385.80285775111963,338.637333443405,54.022642802243354,0.2932788361710931,0.04784092414187967,0.15181675922475804
canonical_ME_CFS vs canonical_control,kegg,kegg__K02939,118,57,618.2905720757548,584.9654722243522,609.8161708427388,565.594599711022,33.32509985140257,0.3587975042048474,0.04784104891038954,0.15181675922475804
canonical_ME_CFS vs canonical_control,species,species__Lachnospiraceae_bacterium_WCA3_601_WT_6H,118,57,0.0023833821011326663,0.004433466083933129,0.0,2.78999989841e-05,-0.002050083982800463,-0.20617801408796887,0.04816132564306112,0.15258714247657448
canonical_ME_CFS vs canonical_control,kegg,kegg__K13893,118,57,104.5592883819018,52.93565655251094,42.93988058117637,16.4787567401777,51.62363182939085,0.38994161008377626,0.04819378738212764,0.15258714247657448
canonical_ME_CFS vs canonical_control,kegg,kegg__K14588,118,57,20.37072340937908,19.627675703469492,1.6794476821524715,0.5334444180215799,0.7430477059095892,0.009111386662026193,0.04819996775489717,0.15258714247657448
canonical_ME_CFS vs canonical_control,kegg,kegg__K00603,118,57,720.2154064159693,630.5775548876755,718.9915711772767,620.8590769039673,89.63785152829371,0.3140287628545741,0.04820080713080214,0.15258714247657448
canonical_ME_CFS vs canonical_control,kegg,kegg__K03855,118,57,6.619303399126204,4.834490323271699,0.4242517203228241,0.0,1.7848130758545047,0.06164204169010265,0.04836689857203677,0.15302007874488527
canonical_ME_CFS vs canonical_control,kegg,kegg__K17242,118,57,3.4829801857343097,2.2454408572207556,0.3514082048400816,0.0,1.237539328513554,0.14658927789064652,0.04844597687737701,0.15305963077509538
canonical_ME_CFS vs canonical_control,kegg,kegg__K17243,118,57,4.2800168703009325,3.376585547314514,1.5504100366285951,0.700352379599304,0.9034313229864184,0.09175813414222472,0.04846574599646378,0.15305963077509538
canonical_ME_CFS vs canonical_control,kegg,kegg__K07711,118,57,21.30794367192689,18.505247524276484,2.213422143798896,0.347856626664652,2.802696147650405,0.032115585387004264,0.04846741614729875,0.15305963077509538
canonical_ME_CFS vs canonical_control,kegg,kegg__K07405,118,57,1335.2788548837973,1283.5068602939662,1313.019402665106,1174.561570833355,51.77199458983114,0.11251085239812676,0.04856283537517076,0.15308296806783436
canonical_ME_CFS vs canonical_control,kegg,kegg__K10039,118,57,41.30574704607389,51.78742052690561,31.191188023801068,43.6042596100064,-10.481673480831724,-0.23821276940408528,0.04856283537517076,0.15308296806783436
canonical_ME_CFS vs canonical_control,kegg,kegg__K17680,118,57,826.9140511618439,694.3539884433777,767.2394707696775,644.3520302775905,132.56006271846616,0.3355502759539361,0.04856283537517076,0.15308296806783436
canonical_ME_CFS vs canonical_control,immune_res,immune_res__% CD8+ RO- Va7.2- total TNFa+ d6,119,56,2.5383636944043455,-3.5569836346783106,-1.78488271628048,-5.599149178737376,6.0953473290826565,0.36296803341354283,0.04861325307671778,0.15314936068915258
canonical_ME_CFS vs canonical_control,kegg,kegg__K15827,118,57,8.857847665743037,8.814631393908833,0.51213306781429,0.0,0.04321627183420418,0.0011390057992267451,0.0487292150306495,0.15342203670180957
canonical_ME_CFS vs canonical_control,kegg,kegg__K11535,118,57,19.34338295188605,16.252902715203042,1.7787454997321375,0.494274180245527,3.090480236683007,0.039628357385120154,0.04879334187008,0.15353128138492603
canonical_ME_CFS vs canonical_control,kegg,kegg__K11381,118,57,718.4536844299881,578.8540878604242,603.8727906292238,496.29739189287,139.59959656956391,0.3530600558767416,0.048927144273994236,0.15385950070972146
canonical_ME_CFS vs canonical_control,kegg,kegg__K05880,118,57,22.781648530708747,22.45040924918293,2.0461251188611116,0.3791584609804275,0.33123928152581783,0.003529862012316636,0.048997353570569065,0.15396268251139356
canonical_ME_CFS vs canonical_control,species,species__Coprococcus_comes,118,57,0.0014569147592936684,0.0018590318635118327,0.0009037999971704,0.0016776999434148,-0.0004021171042181643,-0.22579552374474068,0.04903843751530696,0.15396268251139356
canonical_ME_CFS vs canonical_control,kegg,kegg__K04022,118,57,14.124469278941048,13.120231820668765,0.9005376020442,0.0,1.0042374582722822,0.016364835862907927,0.04907248125943402,0.15396268251139356
canonical_ME_CFS vs canonical_control,kegg,kegg__K13573,118,57,6.3931989681752,6.716199081014313,1.2851580935235551,4.124524194678919,-0.3230001128391127,-0.026760229842369896,0.04907800287836831,0.15396268251139356
canonical_ME_CFS vs canonical_control,kegg,kegg__K07347,118,57,224.9273777694306,255.05862253046652,17.949340548586243,6.03434653181504,-30.13124476103593,-0.029689556892942726,0.04917059519331685,0.15416045380020071
canonical_ME_CFS vs canonical_control,kegg,kegg__K02008,118,57,86.54883225595815,59.10915542802844,63.090714305084305,49.6370445453827,27.43967682792971,0.422618578702479,0.04929374447835632,0.15436102337550114
canonical_ME_CFS vs canonical_control,kegg,kegg__K07658,118,57,271.2297005069194,302.88811748746036,263.1626993367572,302.4209643347265,-31.65841698054095,-0.2861907840889472,0.04929374447835632,0.15436102337550114
canonical_ME_CFS vs canonical_control,kegg,kegg__K08351,118,57,37.41110756193902,35.50602244061562,3.5593466941842378,0.9574152284214267,1.9050851213234026,0.012199219444960725,0.049430297471593686,0.15468153768064177
canonical_ME_CFS vs canonical_control,kegg,kegg__K03838,118,57,20.530103462821234,14.419196885860071,1.4207091540721684,0.279846015490454,6.110906576961163,0.07268079334029286,0.04945539675125751,0.15468153768064177
canonical_ME_CFS vs canonical_control,kegg,kegg__K12582,118,57,18.870895550500748,15.593545131694995,0.9862078758893378,0.0,3.277350418805753,0.04099187049408397,0.049590180461970314,0.15495815049271133
canonical_ME_CFS vs canonical_control,kegg,kegg__K01215,118,57,123.58103632833821,144.5020043202109,85.65829420863065,118.328458006868,-20.920967991872672,-0.14267339858246914,0.04966264665973037,0.15495815049271133
canonical_ME_CFS vs canonical_control,kegg,kegg__K01924,118,57,2012.8122049736935,2177.7206476795777,2003.3262629601882,2041.9624925493551,-164.90844270588423,-0.31710723696897675,0.04966264665973037,0.15495815049271133
canonical_ME_CFS vs canonical_control,kegg,kegg__K11069,118,57,1184.5973806264483,1103.6765227156216,1168.0194347800734,1137.62033128962,80.92085791082673,0.3603141707173687,0.04966264665973037,0.15495815049271133
canonical_ME_CFS vs canonical_control,kegg,kegg__K23573,118,57,9.0139244955277,12.255565826198152,5.4038885772462155,8.157193324938016,-3.2416413306704523,-0.24692422329855832,0.04975084965824447,0.15514057541366494
canonical_ME_CFS vs canonical_control,kegg,kegg__K00395,118,57,33.619186206732145,41.52855018795149,28.145729756418287,33.95988529601785,-7.909363981219343,-0.2767982498582366,0.05003257850417528,0.15555819755454828
canonical_ME_CFS vs canonical_control,kegg,kegg__K03306,118,57,647.8334659177773,569.1511692719424,623.3094913211552,594.065061843436,78.68229664583487,0.34150060687327927,0.05003386150978187,0.15555819755454828
canonical_ME_CFS vs canonical_control,kegg,kegg__K03564,118,57,552.6458208665362,518.7691255886143,548.682762462481,531.894114795692,33.87669527792184,0.36397183018974727,0.05003386150978187,0.15555819755454828
canonical_ME_CFS vs canonical_control,kegg,kegg__K07088,118,57,707.9091625295621,798.9127203722007,689.6189577103337,779.2490471214713,-91.00355784263866,-0.3003452244185512,0.05003386150978187,0.15555819755454828
canonical_ME_CFS vs canonical_control,kegg,kegg__K22278,118,57,156.13813620915835,123.75339315641283,133.98858905455734,118.68095539717937,32.38474305274552,0.41153577190912793,0.05003386150978187,0.15555819755454828
canonical_ME_CFS vs canonical_control,kegg,kegg__K00957,118,57,912.3691427233118,856.1993059117494,909.1830456544969,856.4148124299021,56.16983681156239,0.32760520023567186,0.05040739974016901,0.15643985987177972
canonical_ME_CFS vs canonical_control,kegg,kegg__K02226,118,57,456.93159704970014,486.3515995682318,439.5121580532545,475.763372357474,-29.420002518531646,-0.2633641693613136,0.05040739974016901,0.15643985987177972
canonical_ME_CFS vs canonical_control,kegg,kegg__K02406,118,57,617.2002410405063,681.0014373070395,479.7956010185625,591.7113833732623,-63.801196266533225,-0.11568868133306423,0.05040739974016901,0.15643985987177972
canonical_ME_CFS vs canonical_control,kegg,kegg__K11732,118,57,19.024702278706638,16.928114983205848,1.383261724010435,0.0,2.0965872955007896,0.027823568466200616,0.05060513523568103,0.15696016083504633
canonical_ME_CFS vs canonical_control,kegg,kegg__K23240,118,57,3.991278580994335,3.880252951732923,0.20253344534631001,0.0,0.11102562926141202,0.0067420747136677115,0.05076875202884585,0.1573256119082975
canonical_ME_CFS vs canonical_control,kegg,kegg__K07301,118,57,1337.319689776094,1394.7382544901511,1337.363992606525,1416.42752303436,-57.418564714057084,-0.26046933198584965,0.05078327208234099,0.1573256119082975
canonical_ME_CFS vs canonical_control,kegg,kegg__K12978,118,57,4.419348836134643,5.097906211720269,0.9208446925742984,3.74321276676656,-0.6785573755856262,-0.08462250587349723,0.050847365488482996,0.15743068590707168
canonical_ME_CFS vs canonical_control,kegg,kegg__K19354,118,57,14.54072847003197,10.073414699464355,0.9742550175672934,0.0,4.467313770567616,0.07201596383403978,0.0509080337348896,0.1575250367704146
canonical_ME_CFS vs canonical_control,kegg,kegg__K03090,118,57,7.7511846764914845,7.833727061380905,3.086776142851168,4.451955016878446,-0.0825423848894209,-0.007038320815623164,0.050989179637869614,0.1576826023537438
canonical_ME_CFS vs canonical_control,kegg,kegg__K05939,118,57,128.13549635342866,76.39115156872441,75.59479360092621,32.14024328556875,51.74434478470425,0.30785842579265016,0.05116148928733474,0.15785411007480865
canonical_ME_CFS vs canonical_control,kegg,kegg__K09181,118,57,1158.7189221734916,983.0479388151349,1034.089616744308,962.195017341265,175.6709833583567,0.3333186449079695,0.05116148928733474,0.15785411007480865
canonical_ME_CFS vs canonical_control,kegg,kegg__K21672,118,57,39.643537372306064,29.748249509305392,30.191030276352116,22.82671647753125,9.895287863000672,0.34280813590232057,0.05116148928733474,0.15785411007480865
canonical_ME_CFS vs canonical_control,kegg,kegg__K08992,118,57,2.802408968704838,2.6528865177285357,0.4313829962313745,0.0,0.14952245097630223,0.013686946492427663,0.05116566995140913,0.15785411007480865
canonical_ME_CFS vs canonical_control,kegg,kegg__K01210,118,57,13.321585317406283,14.188842460271804,4.56237479879376,8.08936609706551,-0.8672571428655207,-0.03834297074549635,0.05154126923527526,0.15877469805777153
canonical_ME_CFS vs canonical_control,kegg,kegg__K14393,118,57,26.934552529813864,25.4215701893266,3.14156949741357,1.209588726892565,1.5129823404872624,0.013674925807587578,0.051564193688939435,0.15877469805777153
canonical_ME_CFS vs canonical_control,immune_pct,immune_pct__DN % RO- CD27+ d0,119,56,26.552142857142854,21.148809523809526,24.3,19.775,5.403333333333329,0.45722811808721375,0.05160715534938923,0.15877469805777153
canonical_ME_CFS vs canonical_control,immune_res,immune_res__DN % RO- CD27+ d0,119,56,26.552142857142854,21.148809523809526,24.3,19.775,5.403333333333329,0.45722811808721375,0.05160715534938923,0.15877469805777153
canonical_ME_CFS vs canonical_control,species,species__GGB9615_SGB15053,118,57,0.004190452242710305,0.005412843253019446,0.0002146499974349096,0.0029047000091491,-0.0012223910103091413,-0.1615386813535949,0.05163383254632131,0.15877469805777153
canonical_ME_CFS vs canonical_control,kegg,kegg__K05875,118,57,19.1545760178888,13.450586825756087,1.7229381021205175,0.598738890354405,5.703989192132713,0.06907206014108656,0.05164666716581144,0.15877469805777153
canonical_ME_CFS vs canonical_control,immune_pct,immune_pct__% CD8+ and DN,119,56,25.506386554621848,28.73654761904762,24.299999999999997,26.625,-3.230161064425772,-0.32956344297857626,0.05179863526250728,0.1591481037482335
canonical_ME_CFS vs canonical_control,kegg,kegg__K01926,118,57,827.4311223552661,773.947871529993,819.546740336967,795.366549528806,53.4832508252731,0.3661176205620573,0.05192500138663632,0.15934866602004805
canonical_ME_CFS vs canonical_control,kegg,kegg__K03536,118,57,442.3636080123135,418.10403343077246,449.61786044531016,420.724532778382,24.259574581541017,0.393044670943253,0.05192500138663632,0.15934866602004805
canonical_ME_CFS vs canonical_control,kegg,kegg__K03567,118,57,10.030841014175373,8.242128701036476,1.7195584708140201,0.614271307224845,1.7887123131388964,0.0528170730111318,0.05199991987985074,0.1594253273814401
canonical_ME_CFS vs canonical_control,kegg,kegg__K09158,118,57,4.6277642361072315,2.908352326179247,0.6978303644661084,0.0,1.7194119099279845,0.11338618962575385,0.052023728462320534,0.1594253273814401
canonical_ME_CFS vs canonical_control,kegg,kegg__K10545,118,57,27.74752347469336,23.013215206946057,3.4309132960473634,1.9546024426673951,4.734308267747302,0.043468905507045644,0.05204165852608636,0.1594253273814401
canonical_ME_CFS vs canonical_control,kegg,kegg__K09994,118,57,13.583007525096937,9.577480184886088,9.670136251104324,5.30657736187645,4.005527340210849,0.15222372387394686,0.052222707069216875,0.1598202321937521
